semilla,tasa_arribo,tasa_servicio,rho,tiempo_simulacion,capacidad_cola,clientes_generados,clientes_aceptados,clientes_rechazados,clientes_atendidos,promedio_clientes_sistema,promedio_clientes_cola,tiempo_promedio_sistema,tiempo_promedio_cola,utilizacion_servidor,probabilidad_denegacion,factor_arribo,modelo_cola,replica,estado_teorico
20260626,2.5,10.0,0.25,10000.0,infinita,24817,24817,0,24817,0.3295617506169972,0.08003108145814197,0.1327967726223948,0.032248491541339394,0.24953066915885525,0.0,0.25,M/M/1,0,capacidad_infinita_regimen_estacionario
20260627,2.5,10.0,0.25,10000.0,infinita,24801,24801,0,24801,0.3283612647389345,0.0812935560801579,0.1323983971367826,0.032778338002563565,0.2470677086587766,0.0,0.25,M/M/1,1,capacidad_infinita_regimen_estacionario
20260628,2.5,10.0,0.25,10000.0,infinita,25158,25158,0,25158,0.334642430378865,0.08303214982751894,0.13301630907817194,0.03300427292611453,0.25161028055134604,0.0,0.25,M/M/1,2,capacidad_infinita_regimen_estacionario
20260629,2.5,10.0,0.25,10000.0,infinita,25334,25334,0,25334,0.33271885194935913,0.08294050440659642,0.13133293279756814,0.03273881124441321,0.24977834754276274,0.0,0.25,M/M/1,3,capacidad_infinita_regimen_estacionario
20260630,2.5,10.0,0.25,10000.0,infinita,24828,24828,0,24828,0.32731363391418133,0.07931789146457341,0.13183246089664144,0.031946951612926294,0.24799574244960795,0.0,0.25,M/M/1,4,capacidad_infinita_regimen_estacionario
20260631,2.5,10.0,0.25,10000.0,infinita,25094,25094,0,25093,0.3344176949444162,0.08429502973402536,0.13326911818781415,0.03359304576337041,0.25012266521039084,0.0,0.25,M/M/1,5,capacidad_infinita_regimen_estacionario
20260632,2.5,10.0,0.25,10000.0,infinita,25257,25257,0,25256,0.3369457500265785,0.08453309225857511,0.1334102894633729,0.03347049899373421,0.25241265776800337,0.0,0.25,M/M/1,6,capacidad_infinita_regimen_estacionario
20260633,2.5,10.0,0.25,10000.0,infinita,25101,25101,0,25101,0.33446860673143763,0.08306644615939346,0.13324911626287306,0.03309288321556649,0.2514021605720442,0.0,0.25,M/M/1,7,capacidad_infinita_regimen_estacionario
20260634,2.5,10.0,0.25,10000.0,infinita,25298,25298,0,25298,0.3378566674607153,0.08647234574016277,0.13355074213800114,0.03418149487712972,0.25138432172055253,0.0,0.25,M/M/1,8,capacidad_infinita_regimen_estacionario
20260635,2.5,10.0,0.25,10000.0,infinita,24995,24995,0,24995,0.33576843507825943,0.08390046411513717,0.13433424087947968,0.03356689902586004,0.2518679709631222,0.0,0.25,M/M/1,9,capacidad_infinita_regimen_estacionario
20260726,5.0,10.0,0.5,10000.0,infinita,50130,50130,0,50127,1.000145832358308,0.4998335048097986,0.1995142827164532,0.09970547361546984,0.50031232754851,0.0,0.5,M/M/1,0,capacidad_infinita_regimen_estacionario
20260727,5.0,10.0,0.5,10000.0,infinita,49799,49799,0,49797,1.0058505580264396,0.5066288820563198,0.20198789093446756,0.10173822311025182,0.49922167597012124,0.0,0.5,M/M/1,1,capacidad_infinita_regimen_estacionario
20260728,5.0,10.0,0.5,10000.0,infinita,49867,49867,0,49867,0.9933009060608314,0.4945172067594166,0.19919002668314373,0.09916722617350485,0.49878369930141514,0.0,0.5,M/M/1,2,capacidad_infinita_regimen_estacionario
20260729,5.0,10.0,0.5,10000.0,infinita,49890,49890,0,49890,0.9912781819608308,0.4938277199548209,0.1986927604651896,0.09898330726695147,0.4974504620060101,0.0,0.5,M/M/1,3,capacidad_infinita_regimen_estacionario
20260730,5.0,10.0,0.5,10000.0,infinita,50353,50353,0,50353,1.022730391355565,0.5171071705380453,0.20311210679712494,0.10269639754096983,0.5056232208175183,0.0,0.5,M/M/1,4,capacidad_infinita_regimen_estacionario
20260731,5.0,10.0,0.5,10000.0,infinita,50319,50319,0,50318,1.0034399580685356,0.5006224346604474,0.19941921071163313,0.09949171959546234,0.5028175234080884,0.0,0.5,M/M/1,5,capacidad_infinita_regimen_estacionario
20260732,5.0,10.0,0.5,10000.0,infinita,50419,50419,0,50418,1.0086588225956639,0.5076410541407047,0.2000531136310722,0.10068647192286578,0.5010177684549625,0.0,0.5,M/M/1,6,capacidad_infinita_regimen_estacionario
20260733,5.0,10.0,0.5,10000.0,infinita,50117,50117,0,50117,1.0077149297884993,0.5031006863393003,0.20107247636301026,0.1003852358160505,0.5046142434491987,0.0,0.5,M/M/1,7,capacidad_infinita_regimen_estacionario
20260734,5.0,10.0,0.5,10000.0,infinita,49948,49948,0,49947,1.0197957266339315,0.5167974687802678,0.2041748334010051,0.1034691710773956,0.5029982578536616,0.0,0.5,M/M/1,8,capacidad_infinita_regimen_estacionario
20260735,5.0,10.0,0.5,10000.0,infinita,50376,50376,0,50375,1.0149574659278506,0.5123287137721027,0.2014779906637331,0.10170243726529292,0.5026287521557465,0.0,0.5,M/M/1,9,capacidad_infinita_regimen_estacionario
20260826,7.5,10.0,0.75,10000.0,infinita,74730,74730,0,74729,2.9683003505653103,2.2214770365960934,0.39720718458227794,0.2972696677872375,0.746823313969257,0.0,0.75,M/M/1,0,capacidad_infinita_regimen_estacionario
20260827,7.5,10.0,0.75,10000.0,infinita,74507,74507,0,74507,3.0393299744952276,2.2935748509434792,0.4079254264022351,0.3078334721493934,0.7457551235516987,0.0,0.75,M/M/1,1,capacidad_infinita_regimen_estacionario
20260828,7.5,10.0,0.75,10000.0,infinita,75019,75019,0,75016,3.158375770886626,2.404570101141849,0.4210155718135745,0.3205310487129442,0.7538056697447865,0.0,0.75,M/M/1,2,capacidad_infinita_regimen_estacionario
20260829,7.5,10.0,0.75,10000.0,infinita,75394,75394,0,75394,3.0415846746231177,2.2871911280313535,0.4034252957295192,0.3033651388746248,0.7543935465917773,0.0,0.75,M/M/1,3,capacidad_infinita_regimen_estacionario
20260830,7.5,10.0,0.75,10000.0,infinita,75836,75836,0,75835,3.2054126355631474,2.4470652457575213,0.4226813071532922,0.3226828305871321,0.7583473898056,0.0,0.75,M/M/1,4,capacidad_infinita_regimen_estacionario
20260831,7.5,10.0,0.75,10000.0,infinita,74605,74605,0,74599,2.9121080840994362,2.168201307900492,0.3903221081673752,0.29060331509152415,0.7439067761989824,0.0,0.75,M/M/1,5,capacidad_infinita_regimen_estacionario
20260832,7.5,10.0,0.75,10000.0,infinita,74834,74834,0,74833,2.89954251489275,2.1571338056260303,0.3874663606414788,0.2882591950641002,0.7424087092666992,0.0,0.75,M/M/1,6,capacidad_infinita_regimen_estacionario
20260833,7.5,10.0,0.75,10000.0,infinita,75213,75213,0,75209,3.0702253039474994,2.3153272297430227,0.40820392722278,0.3078318463908924,0.7548980742045235,0.0,0.75,M/M/1,7,capacidad_infinita_regimen_estacionario
20260834,7.5,10.0,0.75,10000.0,infinita,74900,74900,0,74888,2.9258760146425185,2.1790237608317846,0.390548089170364,0.29082019399330034,0.7468522538107739,0.0,0.75,M/M/1,8,capacidad_infinita_regimen_estacionario
20260835,7.5,10.0,0.75,10000.0,infinita,75306,75306,0,75305,2.9841216958389873,2.2315290045905165,0.3962712234049367,0.2963321166709455,0.7525926912484456,0.0,0.75,M/M/1,9,capacidad_infinita_regimen_estacionario
20260926,10.0,10.0,1.0,10000.0,infinita,99472,99472,0,99218,86.57809716711505,85.58731529071606,8.692467341083786,8.592608651533228,0.990781876399043,0.0,1.0,M/M/1,0,capacidad_infinita_sin_regimen_estacionario
20260927,10.0,10.0,1.0,10000.0,infinita,100027,100027,0,99762,228.35393824746149,227.35997617619898,22.854261316601093,22.75462912640859,0.9939620712629182,0.0,1.0,M/M/1,1,capacidad_infinita_sin_regimen_estacionario
20260928,10.0,10.0,1.0,10000.0,infinita,99641,99641,0,99586,76.69786528619542,75.70377945425973,7.699995323287845,7.6001743651889155,0.9940858319376125,0.0,1.0,M/M/1,2,capacidad_infinita_sin_regimen_estacionario
20260929,10.0,10.0,1.0,10000.0,infinita,100438,100438,0,99980,313.2493258246047,312.2516707729486,31.23291047980086,31.13312629296296,0.9976550516503027,0.0,1.0,M/M/1,3,capacidad_infinita_sin_regimen_estacionario
20260930,10.0,10.0,1.0,10000.0,infinita,99457,99457,0,99336,62.52137308904441,61.52944465026886,6.2864446070246345,6.186590522217676,0.991928438776851,0.0,1.0,M/M/1,4,capacidad_infinita_sin_regimen_estacionario
20260931,10.0,10.0,1.0,10000.0,infinita,99871,99871,0,99650,161.63018875961026,160.63528191642402,16.19401789974018,16.094178380441935,0.9949068431905649,0.0,1.0,M/M/1,5,capacidad_infinita_sin_regimen_estacionario
20260932,10.0,10.0,1.0,10000.0,infinita,99777,99777,0,99476,232.85201014393704,231.85397898714905,23.35829028756909,23.257963282161594,0.9980311567844786,0.0,1.0,M/M/1,6,capacidad_infinita_sin_regimen_estacionario
20260933,10.0,10.0,1.0,10000.0,infinita,100508,100508,0,99517,460.88377524330195,459.88427036582857,45.81410010934991,45.71366751815186,0.9995048774776447,0.0,1.0,M/M/1,7,capacidad_infinita_sin_regimen_estacionario
20260934,10.0,10.0,1.0,10000.0,infinita,99742,99742,0,99335,117.97458965515808,116.98277969707891,11.79083700320885,11.69099244873456,0.9918099580797236,0.0,1.0,M/M/1,8,capacidad_infinita_sin_regimen_estacionario
20260935,10.0,10.0,1.0,10000.0,infinita,99397,99397,0,99250,122.60018585852892,121.60468980294657,12.341048100507605,12.240747193642997,0.995496055582674,0.0,1.0,M/M/1,9,capacidad_infinita_sin_regimen_estacionario
20261026,12.5,10.0,1.25,10000.0,infinita,124732,124732,0,99869,12453.708858658154,12452.708869137223,999.635604477014,999.5354763083863,0.9999895210081546,0.0,1.25,M/M/1,0,capacidad_infinita_sin_regimen_estacionario
20261027,12.5,10.0,1.25,10000.0,infinita,124687,124687,0,99751,12646.298641487201,12645.298654505728,1015.9506165411846,1015.8503698090581,0.9999869812667129,0.0,1.25,M/M/1,1,capacidad_infinita_sin_regimen_estacionario
20261028,12.5,10.0,1.25,10000.0,infinita,124925,124925,0,100104,12505.453189867721,12504.453225801224,999.830005680101,999.7301151998303,0.9999640665867977,0.0,1.25,M/M/1,2,capacidad_infinita_sin_regimen_estacionario
20261029,12.5,10.0,1.25,10000.0,infinita,124718,124718,0,99675,12643.331122466585,12642.331148866097,1016.5498170602266,1016.4494940545496,0.999973600266469,0.0,1.25,M/M/1,3,capacidad_infinita_sin_regimen_estacionario
20261030,12.5,10.0,1.25,10000.0,infinita,124602,124602,0,99486,12476.56163957745,12475.561645882917,999.9355565584186,999.8350426471495,0.999993694676415,0.0,1.25,M/M/1,4,capacidad_infinita_sin_regimen_estacionario
20261031,12.5,10.0,1.25,10000.0,infinita,125192,125192,0,100242,12306.891905519979,12305.891935605337,981.5022176913591,981.4024625217019,0.9999699144616149,0.0,1.25,M/M/1,5,capacidad_infinita_sin_regimen_estacionario
20261032,12.5,10.0,1.25,10000.0,infinita,125085,125085,0,99540,12780.926644965286,12779.926720810541,1022.6667683820074,1022.5663148260445,0.999924154676593,0.0,1.25,M/M/1,6,capacidad_infinita_sin_regimen_estacionario
20261033,12.5,10.0,1.25,10000.0,infinita,125207,125207,0,100039,12637.007643192504,12636.007698819585,1007.9073732332776,1007.8074186921675,0.9999443728610279,0.0,1.25,M/M/1,7,capacidad_infinita_sin_regimen_estacionario
20261034,12.5,10.0,1.25,10000.0,infinita,124794,124794,0,100037,12369.855572614368,12368.855605972565,989.4295134663197,989.3295565766947,0.9999666417840702,0.0,1.25,M/M/1,8,capacidad_infinita_sin_regimen_estacionario
20261035,12.5,10.0,1.25,10000.0,infinita,125231,125231,0,100130,12598.886246678127,12597.886271761114,1005.175642201187,1005.0757748350871,0.9999749171761972,0.0,1.25,M/M/1,9,capacidad_infinita_sin_regimen_estacionario
20270626,2.5,10.0,0.25,10000.0,0,25099,20058,5041,20058,0.20141782049887016,0.0,0.10041769892255967,0.0,0.20141782049887016,0.20084465516554445,0.25,M/M/1/K,0,capacidad_finita_regimen_estacionario
20270627,2.5,10.0,0.25,10000.0,0,25123,20153,4970,20153,0.20005210570816684,0.0,0.09926666288302825,0.0,0.20005210570816684,0.1978266926720535,0.25,M/M/1/K,1,capacidad_finita_regimen_estacionario
20270628,2.5,10.0,0.25,10000.0,0,24849,19979,4870,19979,0.19756810963191446,0.0,0.09888788709740952,0.0,0.19756810963191446,0.19598374180047487,0.25,M/M/1/K,2,capacidad_finita_regimen_estacionario
20270629,2.5,10.0,0.25,10000.0,0,24715,19872,4843,19872,0.1980017895747291,0.0,0.09963858171031054,0.0,0.1980017895747291,0.19595387416548654,0.25,M/M/1/K,3,capacidad_finita_regimen_estacionario
20270630,2.5,10.0,0.25,10000.0,0,24803,19842,4961,19841,0.1994709699852389,0.0,0.10052793823800388,0.0,0.1994709699852389,0.20001612708140146,0.25,M/M/1/K,4,capacidad_finita_regimen_estacionario
20270631,2.5,10.0,0.25,10000.0,0,24802,19867,4935,19867,0.19998882511831712,0.0,0.10066382700876686,0.0,0.19998882511831712,0.19897588904120636,0.25,M/M/1/K,5,capacidad_finita_regimen_estacionario
20270632,2.5,10.0,0.25,10000.0,0,25090,20067,5023,20067,0.19825022024784736,0.0,0.0987941497223538,0.0,0.19825022024784736,0.20019928258270228,0.25,M/M/1/K,6,capacidad_finita_regimen_estacionario
20270633,2.5,10.0,0.25,10000.0,0,25071,19969,5102,19969,0.20196854273091522,0.0,0.10114103997742262,0.0,0.20196854273091522,0.2035020541661681,0.25,M/M/1/K,7,capacidad_finita_regimen_estacionario
20270634,2.5,10.0,0.25,10000.0,0,24909,19854,5055,19854,0.20108669943570975,0.0,0.10128271352659905,0.0,0.20108669943570975,0.20293869685655788,0.25,M/M/1/K,8,capacidad_finita_regimen_estacionario
20270635,2.5,10.0,0.25,10000.0,0,24863,19955,4908,19955,0.19604068732942928,0.0,0.09824138678498084,0.0,0.19604068732942928,0.19740176165386317,0.25,M/M/1/K,9,capacidad_finita_regimen_estacionario
20270726,5.0,10.0,0.5,10000.0,0,49545,33082,16463,33082,0.33192130719891755,0.0,0.10033290224258434,0.0,0.33192130719891755,0.3322837824200222,0.5,M/M/1/K,0,capacidad_finita_regimen_estacionario
20270727,5.0,10.0,0.5,10000.0,0,50278,33350,16928,33350,0.33493019269779617,0.0,0.10042884338764503,0.0,0.33493019269779617,0.3366880146386093,0.5,M/M/1/K,1,capacidad_finita_regimen_estacionario
20270728,5.0,10.0,0.5,10000.0,0,50005,33384,16621,33384,0.33336481506499155,0.0,0.09985766087496752,0.0,0.33336481506499155,0.33238676132386763,0.5,M/M/1/K,2,capacidad_finita_regimen_estacionario
20270729,5.0,10.0,0.5,10000.0,0,50159,33406,16753,33405,0.33501451035064506,0.0,0.10028817620489253,0.0,0.33501451035064506,0.3339978867202297,0.5,M/M/1/K,3,capacidad_finita_regimen_estacionario
20270730,5.0,10.0,0.5,10000.0,0,50293,33540,16753,33539,0.3342559213505072,0.0,0.09965220820597778,0.0,0.3342559213505072,0.3331079871950371,0.5,M/M/1/K,4,capacidad_finita_regimen_estacionario
20270731,5.0,10.0,0.5,10000.0,0,49854,33406,16448,33406,0.3296010269729755,0.0,0.09866521791683396,0.0,0.3296010269729755,0.32992337625867535,0.5,M/M/1/K,5,capacidad_finita_regimen_estacionario
20270732,5.0,10.0,0.5,10000.0,0,50022,33322,16700,33322,0.3324678368776476,0.0,0.09977427431656191,0.0,0.3324678368776476,0.33385310463396106,0.5,M/M/1/K,6,capacidad_finita_regimen_estacionario
20270733,5.0,10.0,0.5,10000.0,0,49434,33212,16222,33212,0.3316726295029432,0.0,0.09986529853755968,0.0,0.3316726295029432,0.3281547113322814,0.5,M/M/1/K,7,capacidad_finita_regimen_estacionario
20270734,5.0,10.0,0.5,10000.0,0,50429,33283,17146,33283,0.3338992480823162,0.0,0.10032125952658,0.0,0.3338992480823162,0.3400027761803724,0.5,M/M/1/K,8,capacidad_finita_regimen_estacionario
20270735,5.0,10.0,0.5,10000.0,0,50130,33347,16783,33347,0.3360481082664267,0.0,0.10077311550257197,0.0,0.3360481082664267,0.33478954717733894,0.5,M/M/1/K,9,capacidad_finita_regimen_estacionario
20270826,7.5,10.0,0.75,10000.0,0,75099,42752,32347,42751,0.43057921937017474,0.0,0.10071105050470884,0.0,0.43057921937017474,0.43072477662818415,0.75,M/M/1/K,0,capacidad_finita_regimen_estacionario
20270827,7.5,10.0,0.75,10000.0,0,75123,42760,32363,42759,0.430844206279482,0.0,0.10076032689876488,0.0,0.430844206279482,0.43080015441342867,0.75,M/M/1/K,1,capacidad_finita_regimen_estacionario
20270828,7.5,10.0,0.75,10000.0,0,74932,42870,32062,42870,0.42911273906153746,0.0,0.10009627689795603,0.0,0.42911273906153746,0.4278812790263172,0.75,M/M/1/K,2,capacidad_finita_regimen_estacionario
20270829,7.5,10.0,0.75,10000.0,0,74631,42622,32009,42622,0.42649239338146056,0.0,0.10006390910362267,0.0,0.42649239338146056,0.428896839115113,0.75,M/M/1/K,3,capacidad_finita_regimen_estacionario
20270830,7.5,10.0,0.75,10000.0,0,75375,42980,32395,42979,0.4310052922076978,0.0,0.10028183308685078,0.0,0.4310052922076978,0.4297844112769486,0.75,M/M/1/K,4,capacidad_finita_regimen_estacionario
20270831,7.5,10.0,0.75,10000.0,0,74826,42964,31862,42963,0.4268397154704937,0.0,0.09935048790154559,0.0,0.4268397154704937,0.4258145564376019,0.75,M/M/1/K,5,capacidad_finita_regimen_estacionario
20270832,7.5,10.0,0.75,10000.0,0,75424,43054,32370,43054,0.42880470867594483,0.0,0.0995969500338981,0.0,0.42880470867594483,0.42917373780229107,0.75,M/M/1/K,6,capacidad_finita_regimen_estacionario
20270833,7.5,10.0,0.75,10000.0,0,74868,42797,32071,42796,0.4273647529201715,0.0,0.09985959252324926,0.0,0.4273647529201715,0.42836725971042366,0.75,M/M/1/K,7,capacidad_finita_regimen_estacionario
20270834,7.5,10.0,0.75,10000.0,0,75178,43086,32092,43086,0.42757050186282103,0.0,0.09923652737845728,0.0,0.42757050186282103,0.42688020431509216,0.75,M/M/1/K,8,capacidad_finita_regimen_estacionario
20270835,7.5,10.0,0.75,10000.0,0,74755,42646,32109,42645,0.43151397999493557,0.0,0.1011824151262894,0.0,0.43151397999493557,0.4295231088221524,0.75,M/M/1/K,9,capacidad_finita_regimen_estacionario
20270926,10.0,10.0,1.0,10000.0,0,100371,49820,50551,49820,0.49993880364273957,0.0,0.10034901719043347,0.0,0.49993880364273957,0.5036414900718335,1.0,M/M/1/K,0,capacidad_finita_regimen_estacionario
20270927,10.0,10.0,1.0,10000.0,0,99726,50012,49714,50012,0.5014923728323507,0.0,0.10027440870838013,0.0,0.5014923728323507,0.49850590618294127,1.0,M/M/1/K,1,capacidad_finita_regimen_estacionario
20270928,10.0,10.0,1.0,10000.0,0,99839,50000,49839,50000,0.500996364619862,0.0,0.10019927292397242,0.0,0.500996364619862,0.49919370185999457,1.0,M/M/1/K,2,capacidad_finita_regimen_estacionario
20270929,10.0,10.0,1.0,10000.0,0,100263,50156,50107,50156,0.49819191451191636,0.0,0.09932847805086457,0.0,0.49819191451191636,0.4997556426598047,1.0,M/M/1/K,3,capacidad_finita_regimen_estacionario
20270930,10.0,10.0,1.0,10000.0,0,100311,49767,50544,49767,0.5021576850927331,0.0,0.10090173912285913,0.0,0.5021576850927331,0.5038729551096092,1.0,M/M/1/K,4,capacidad_finita_regimen_estacionario
20270931,10.0,10.0,1.0,10000.0,0,99753,49891,49862,49890,0.500683030581398,0.0,0.10035666982558544,0.0,0.500683030581398,0.49985464096317905,1.0,M/M/1/K,5,capacidad_finita_regimen_estacionario
20270932,10.0,10.0,1.0,10000.0,0,99934,49690,50244,49690,0.5026378589585156,0.0,0.10115473112467611,0.0,0.5026378589585156,0.5027718294074089,1.0,M/M/1/K,6,capacidad_finita_regimen_estacionario
20270933,10.0,10.0,1.0,10000.0,0,100165,49905,50260,49905,0.5008330542004034,0.0,0.1003572896904926,0.0,0.5008330542004034,0.5017720760744772,1.0,M/M/1/K,7,capacidad_finita_regimen_estacionario
20270934,10.0,10.0,1.0,10000.0,0,99937,50048,49889,50047,0.501166827527465,0.0,0.10013879400276361,0.0,0.501166827527465,0.4992044988342656,1.0,M/M/1/K,8,capacidad_finita_regimen_estacionario
20270935,10.0,10.0,1.0,10000.0,0,100253,50129,50124,50129,0.5011029056729,0.0,0.0999626774268188,0.0,0.5011029056729,0.4999750630903813,1.0,M/M/1/K,9,capacidad_finita_regimen_estacionario
20271026,12.5,10.0,1.25,10000.0,0,125149,55396,69753,55396,0.5564980948725852,0.0,0.10045817294977709,0.0,0.5564980948725852,0.5573596273242295,1.25,M/M/1/K,0,capacidad_finita_regimen_estacionario
20271027,12.5,10.0,1.25,10000.0,0,125074,55577,69497,55576,0.55563252713515,0.0,0.099971609955623,0.0,0.55563252713515,0.5556470569422902,1.25,M/M/1/K,1,capacidad_finita_regimen_estacionario
20271028,12.5,10.0,1.25,10000.0,0,124919,55530,69389,55530,0.5552308842125826,0.0,0.099987553432844,0.0,0.5552308842125826,0.555471945820892,1.25,M/M/1/K,2,capacidad_finita_regimen_estacionario
20271029,12.5,10.0,1.25,10000.0,0,124829,55476,69353,55475,0.555307820547446,0.0,0.10009962301897335,0.0,0.555307820547446,0.5555840389653045,1.25,M/M/1/K,3,capacidad_finita_regimen_estacionario
20271030,12.5,10.0,1.25,10000.0,0,125021,55445,69576,55444,0.5588367433472771,0.0,0.10079277436715232,0.0,0.5588367433472771,0.5565145055630654,1.25,M/M/1/K,4,capacidad_finita_regimen_estacionario
20271031,12.5,10.0,1.25,10000.0,0,125302,55845,69457,55844,0.5565096657231041,0.0,0.09965351876687771,0.0,0.5565096657231041,0.5543167706820322,1.25,M/M/1/K,5,capacidad_finita_regimen_estacionario
20271032,12.5,10.0,1.25,10000.0,0,125260,55777,69483,55776,0.5554087812462026,0.0,0.09957616948779403,0.0,0.5554087812462026,0.5547102027782213,1.25,M/M/1/K,6,capacidad_finita_regimen_estacionario
20271033,12.5,10.0,1.25,10000.0,0,124771,55349,69422,55348,0.5539472802547313,0.0,0.10008437207370847,0.0,0.5539472802547313,0.5563953162193138,1.25,M/M/1/K,7,capacidad_finita_regimen_estacionario
20271034,12.5,10.0,1.25,10000.0,0,125049,55701,69348,55701,0.5565466360090978,0.0,0.09991681226712228,0.0,0.5565466360090978,0.5545666098889236,1.25,M/M/1/K,8,capacidad_finita_regimen_estacionario
20271035,12.5,10.0,1.25,10000.0,0,124867,55501,69366,55500,0.5536322956618537,0.0,0.09975314273745213,0.0,0.5536322956618537,0.5555190722929196,1.25,M/M/1/K,9,capacidad_finita_regimen_estacionario
20280626,2.5,10.0,0.25,10000.0,2,25052,24770,282,24770,0.31992654116142816,0.0712515480558059,0.1291588781434914,0.028765259610741174,0.2486749931056223,0.01125658630049497,0.25,M/M/1/K,0,capacidad_finita_regimen_estacionario
20280627,2.5,10.0,0.25,10000.0,2,24914,24580,334,24579,0.3155869698132204,0.0699890625175094,0.12839606955289556,0.02847514647361951,0.24559790729571096,0.013406117042626635,0.25,M/M/1/K,1,capacidad_finita_regimen_estacionario
20280628,2.5,10.0,0.25,10000.0,2,25094,24788,306,24788,0.32358411898341205,0.07418753232545519,0.130540632154031,0.029928809232473454,0.24939658665795686,0.012194149996014984,0.25,M/M/1/K,2,capacidad_finita_regimen_estacionario
20280629,2.5,10.0,0.25,10000.0,2,24923,24697,226,24696,0.31620171730213525,0.06909085820741963,0.12800981606836334,0.0279519431598484,0.24711085909471558,0.009067929222003772,0.25,M/M/1/K,3,capacidad_finita_regimen_estacionario
20280630,2.5,10.0,0.25,10000.0,2,24878,24551,327,24551,0.3199786901147361,0.07286710392478232,0.13033224313255515,0.02967989243810123,0.24711158618995377,0.013144143419889058,0.25,M/M/1/K,4,capacidad_finita_regimen_estacionario
20280631,2.5,10.0,0.25,10000.0,2,25027,24758,269,24756,0.318635891119785,0.07063053022579537,0.12869723118264545,0.028525113315381583,0.24800536089398967,0.010748391736924122,0.25,M/M/1/K,5,capacidad_finita_regimen_estacionario
20280632,2.5,10.0,0.25,10000.0,2,24799,24517,282,24517,0.3114640253026958,0.06677810755607733,0.12704002337263767,0.02723747096140528,0.24468591774661846,0.011371426267188194,0.25,M/M/1/K,6,capacidad_finita_regimen_estacionario
20280633,2.5,10.0,0.25,10000.0,2,25246,24935,311,24935,0.31758958905210627,0.07094875941842273,0.12736698979430772,0.028453482822708133,0.24664082963368356,0.01231878317357205,0.25,M/M/1/K,7,capacidad_finita_regimen_estacionario
20280634,2.5,10.0,0.25,10000.0,2,25015,24727,288,24727,0.3192586220994658,0.07152605876394769,0.1291133668053002,0.028926298687243775,0.24773256333551807,0.011513092144713173,0.25,M/M/1/K,8,capacidad_finita_regimen_estacionario
20280635,2.5,10.0,0.25,10000.0,2,25036,24721,315,24721,0.3203876090573256,0.07239632771419358,0.12960139519328734,0.029285355654784826,0.247991281343132,0.012581882089790702,0.25,M/M/1/K,9,capacidad_finita_regimen_estacionario
20280726,5.0,10.0,0.5,10000.0,2,49957,46673,3284,46673,0.7394930550192463,0.26990100501136033,0.15844129475697863,0.05782808154850991,0.46959205000788606,0.06573653341874011,0.5,M/M/1/K,0,capacidad_finita_regimen_estacionario
20280727,5.0,10.0,0.5,10000.0,2,49825,46739,3086,46736,0.720260955681952,0.2576255160778584,0.1541054996085962,0.05511999893754572,0.46263543960409353,0.06193677872553939,0.5,M/M/1/K,1,capacidad_finita_regimen_estacionario
20280728,5.0,10.0,0.5,10000.0,2,49537,46328,3209,46328,0.7276208154959773,0.26249969157091724,0.15705854245725637,0.05666113183623667,0.46512112392506005,0.06477986151765347,0.5,M/M/1/K,2,capacidad_finita_regimen_estacionario
20280729,5.0,10.0,0.5,10000.0,2,50393,46889,3504,46889,0.7401896652179226,0.2707601241239851,0.1578599810654786,0.0577449133323349,0.4694295410939376,0.06953346694977477,0.5,M/M/1/K,3,capacidad_finita_regimen_estacionario
20280730,5.0,10.0,0.5,10000.0,2,50151,46702,3449,46701,0.7418887804190843,0.2714518474224761,0.15885855803970192,0.05812548926628468,0.4704369329966084,0.06877230763095452,0.5,M/M/1/K,4,capacidad_finita_regimen_estacionario
20280731,5.0,10.0,0.5,10000.0,2,50205,46870,3335,46870,0.7371273540752366,0.26719597389593214,0.15727061106789772,0.05700788860591682,0.4699313801793045,0.06642764664874017,0.5,M/M/1/K,5,capacidad_finita_regimen_estacionario
20280732,5.0,10.0,0.5,10000.0,2,50103,46810,3293,46809,0.7339953318817305,0.2668813337005442,0.1568058902304532,0.05701496158869964,0.46711399818118626,0.06572460730894357,0.5,M/M/1/K,6,capacidad_finita_regimen_estacionario
20280733,5.0,10.0,0.5,10000.0,2,50101,46831,3270,46831,0.7268718630966722,0.2620776195332262,0.1552116894998339,0.05596242222741907,0.46479424356344595,0.06526815832019321,0.5,M/M/1/K,7,capacidad_finita_regimen_estacionario
20280734,5.0,10.0,0.5,10000.0,2,49806,46504,3302,46504,0.7318332646681853,0.26566575079905863,0.15736996057719452,0.057127505332672156,0.46616751386912675,0.06629723326506846,0.5,M/M/1/K,8,capacidad_finita_regimen_estacionario
20280735,5.0,10.0,0.5,10000.0,2,49826,46569,3257,46569,0.7282125100753019,0.26268017843736213,0.15637280381268695,0.05640666074800021,0.4655323316379398,0.06536747882631558,0.5,M/M/1/K,9,capacidad_finita_regimen_estacionario
20280826,7.5,10.0,0.75,10000.0,2,75306,63805,11501,63804,1.1540885336810178,0.5170293548723547,0.18087955851592916,0.08103400333401586,0.6370591788086657,0.15272355456404535,0.75,M/M/1/K,0,capacidad_finita_regimen_estacionario
20280827,7.5,10.0,0.75,10000.0,2,74902,63253,11649,63250,1.1460481937509648,0.5131033068858657,0.1811804362217915,0.08111286927720697,0.6329448868651061,0.15552321700355132,0.75,M/M/1/K,1,capacidad_finita_regimen_estacionario
