tiempo,evento,clientes_sistema,clientes_cola,servidor_ocupado,clientes_generados,clientes_rechazados,clientes_atendidos
0.0,inicio,0,0,0,0,0,0
0.2611701301155267,llegada_inicio_servicio,1,0,1,1,0,0
0.2620809638055151,salida,0,0,0,1,0,1
0.2756234304870607,llegada_inicio_servicio,1,0,1,2,0,1
0.28816914444991104,llegada_a_cola,2,1,1,3,0,1
0.30314388888827737,llegada_a_cola,3,2,1,4,0,1
0.37747862310417474,llegada_a_cola,4,3,1,5,0,1
0.3950075912038622,llegada_a_cola,5,4,1,6,0,1
0.4232965270995548,salida,4,3,1,6,0,2
0.5847839846733744,llegada_a_cola,5,4,1,7,0,2
0.5930786902344813,salida,4,3,1,7,0,3
0.6018791972528652,salida,3,2,1,7,0,4
0.7525592337594468,llegada_a_cola,4,3,1,8,0,4
0.8099569982765465,salida,3,2,1,8,0,5
0.8531017653597647,salida,2,1,1,8,0,6
0.8674035763291501,salida,1,0,1,8,0,7
0.8850900399557843,llegada_a_cola,2,1,1,9,0,7
0.9548936751331142,salida,1,0,1,9,0,8
0.986043111017842,llegada_a_cola,2,1,1,10,0,8
1.0372733978697062,llegada_a_cola,3,2,1,11,0,8
1.2164508439772157,salida,2,1,1,11,0,9
1.3568632309399342,salida,1,0,1,11,0,10
1.3649872538817958,salida,0,0,0,11,0,11
1.378210569423159,llegada_inicio_servicio,1,0,1,12,0,11
1.382937044286519,salida,0,0,0,12,0,12
1.5811851777135706,llegada_inicio_servicio,1,0,1,13,0,12
1.6341208522092365,salida,0,0,0,13,0,13
1.70155214605094,llegada_inicio_servicio,1,0,1,14,0,13
1.7583485493777424,llegada_a_cola,2,1,1,15,0,13
1.8196759609607778,salida,1,0,1,15,0,14
1.8253498909442272,llegada_a_cola,2,1,1,16,0,14
1.8620685624766133,salida,1,0,1,16,0,15
1.938437955561196,salida,0,0,0,16,0,16
1.9577274448481894,llegada_inicio_servicio,1,0,1,17,0,16
2.0057504659884504,salida,0,0,0,17,0,17
2.0285083098536814,llegada_inicio_servicio,1,0,1,18,0,17
2.1130694743306018,salida,0,0,0,18,0,18
2.1820337113644728,llegada_inicio_servicio,1,0,1,19,0,18
2.2137505698498314,llegada_a_cola,2,1,1,20,0,18
2.357209086969224,salida,1,0,1,20,0,19
2.4042705242444087,salida,0,0,0,20,0,20
2.611268632416995,llegada_inicio_servicio,1,0,1,21,0,20
2.7093845854638836,salida,0,0,0,21,0,21
2.7436611028481295,llegada_inicio_servicio,1,0,1,22,0,21
2.7467987541652628,salida,0,0,0,22,0,22
2.8482921386279902,llegada_inicio_servicio,1,0,1,23,0,22
2.914023166061857,llegada_a_cola,2,1,1,24,0,22
2.97648679346604,llegada_a_cola,3,2,1,25,0,22
3.0542032037624116,llegada_a_cola,4,3,1,26,0,22
3.16971447450916,llegada_a_cola,5,4,1,27,0,22
3.4275377491062065,salida,4,3,1,27,0,23
3.5011729969883274,salida,3,2,1,27,0,24
3.5467974834722757,llegada_a_cola,4,3,1,28,0,24
3.5612339858068998,llegada_a_cola,5,4,1,29,0,24
3.577446808598014,salida,4,3,1,29,0,25
3.63357629616981,salida,3,2,1,29,0,26
3.639442763670222,salida,2,1,1,29,0,27
3.653277124139236,salida,1,0,1,29,0,28
3.9452389987366794,salida,0,0,0,29,0,29
4.268644512715583,llegada_inicio_servicio,1,0,1,30,0,29
4.41604340676198,llegada_a_cola,2,1,1,31,0,29
4.542283348227425,salida,1,0,1,31,0,30
4.673149487082242,salida,0,0,0,31,0,31
4.775747114271019,llegada_inicio_servicio,1,0,1,32,0,31
4.834603525178998,llegada_a_cola,2,1,1,33,0,31
4.919630114200889,salida,1,0,1,33,0,32
5.007301720937662,salida,0,0,0,33,0,33
5.113651628391818,llegada_inicio_servicio,1,0,1,34,0,33
5.244223983081116,llegada_a_cola,2,1,1,35,0,33
5.2662906116243775,llegada_a_cola,3,2,1,36,0,33
5.307865237592202,llegada_a_cola,4,3,1,37,0,33
5.321027958057503,llegada_a_cola,5,4,1,38,0,33
5.347824853127626,salida,4,3,1,38,0,34
5.353860881107722,llegada_a_cola,5,4,1,39,0,34
5.363936685919567,salida,4,3,1,39,0,35
5.48847886287533,llegada_a_cola,5,4,1,40,0,35
5.502864941745733,llegada_a_cola,6,5,1,41,0,35
5.5943510096864575,salida,5,4,1,41,0,36
5.61955922183197,salida,4,3,1,41,0,37
5.8135675658567845,salida,3,2,1,41,0,38
5.819398568651983,salida,2,1,1,41,0,39
5.855836933276383,salida,1,0,1,41,0,40
5.874241734292641,salida,0,0,0,41,0,41
6.036156757889563,llegada_inicio_servicio,1,0,1,42,0,41
6.160118343375072,salida,0,0,0,42,0,42
6.209009283067136,llegada_inicio_servicio,1,0,1,43,0,42
6.214060741902588,salida,0,0,0,43,0,43
6.340957057331202,llegada_inicio_servicio,1,0,1,44,0,43
6.34506897159417,salida,0,0,0,44,0,44
6.562994072709245,llegada_inicio_servicio,1,0,1,45,0,44
6.58764440388339,llegada_a_cola,2,1,1,46,0,44
6.609438112225141,salida,1,0,1,46,0,45
6.646463735857231,llegada_a_cola,2,1,1,47,0,45
6.673456994174172,salida,1,0,1,47,0,46
6.7490705698353946,salida,0,0,0,47,0,47
6.83921913497444,llegada_inicio_servicio,1,0,1,48,0,47
6.907950639951447,llegada_a_cola,2,1,1,49,0,47
6.916033203958019,llegada_a_cola,3,2,1,50,0,47
6.952081456174877,salida,2,1,1,50,0,48
6.9861061939277995,salida,1,0,1,50,0,49
6.989807746210048,salida,0,0,0,50,0,50
6.995317827910656,llegada_inicio_servicio,1,0,1,51,0,50
7.0034486439955295,salida,0,0,0,51,0,51
7.805269322768356,llegada_inicio_servicio,1,0,1,52,0,51
7.8438438250932006,salida,0,0,0,52,0,52
7.8687389574249975,llegada_inicio_servicio,1,0,1,53,0,52
7.8751798808970035,salida,0,0,0,53,0,53
7.951925566431566,llegada_inicio_servicio,1,0,1,54,0,53
8.02352878261443,llegada_a_cola,2,1,1,55,0,53
8.137623720062168,llegada_a_cola,3,2,1,56,0,53
8.188714753961797,llegada_a_cola,4,3,1,57,0,53
8.21239140722494,salida,3,2,1,57,0,54
8.27734272360031,llegada_a_cola,4,3,1,58,0,54
8.293477630849168,llegada_a_cola,5,4,1,59,0,54
8.3794676402811,llegada_a_cola,6,5,1,60,0,54
8.405419826697479,salida,5,4,1,60,0,55
8.420900651205372,salida,4,3,1,60,0,56
8.45470139624257,salida,3,2,1,60,0,57
8.481475533001957,llegada_a_cola,4,3,1,61,0,57
8.50924123759122,salida,3,2,1,61,0,58
8.52542390672963,salida,2,1,1,61,0,59
8.639268712955744,salida,1,0,1,61,0,60
8.665454779867572,salida,0,0,0,61,0,61
8.681433141530327,llegada_inicio_servicio,1,0,1,62,0,61
8.778249009936715,salida,0,0,0,62,0,62
8.826663516376613,llegada_inicio_servicio,1,0,1,63,0,62
8.98557031776783,salida,0,0,0,63,0,63
9.000603170057532,llegada_inicio_servicio,1,0,1,64,0,63
9.035826380981135,llegada_a_cola,2,1,1,65,0,63
9.232620414411247,salida,1,0,1,65,0,64
9.294833343160978,llegada_a_cola,2,1,1,66,0,64
9.383257744142941,llegada_a_cola,3,2,1,67,0,64
9.395906816733586,salida,2,1,1,67,0,65
9.516863866024293,llegada_a_cola,3,2,1,68,0,65
9.600840468423382,salida,2,1,1,68,0,66
9.701834452048061,salida,1,0,1,68,0,67
9.789561808985217,llegada_a_cola,2,1,1,69,0,67
9.811720901358871,salida,1,0,1,69,0,68
9.97119565492362,salida,0,0,0,69,0,69
9.984632938475821,llegada_inicio_servicio,1,0,1,70,0,69
9.991931583388725,llegada_a_cola,2,1,1,71,0,69
10.003609857707044,llegada_a_cola,3,2,1,72,0,69
10.024134862720206,salida,2,1,1,72,0,70
10.047930844590963,salida,1,0,1,72,0,71
10.143844654887149,salida,0,0,0,72,0,72
10.514049817529663,llegada_inicio_servicio,1,0,1,73,0,72
10.60875776629574,salida,0,0,0,73,0,73
10.640669326492526,llegada_inicio_servicio,1,0,1,74,0,73
10.788552351425707,salida,0,0,0,74,0,74
11.0196097624036,llegada_inicio_servicio,1,0,1,75,0,74
11.047121392047222,llegada_a_cola,2,1,1,76,0,74
11.145312602155485,salida,1,0,1,76,0,75
11.162644001928225,salida,0,0,0,76,0,76
11.189960789342615,llegada_inicio_servicio,1,0,1,77,0,76
11.238041024236038,llegada_a_cola,2,1,1,78,0,76
11.2863256413326,salida,1,0,1,78,0,77
11.301881701619672,llegada_a_cola,2,1,1,79,0,77
11.377922587126326,llegada_a_cola,3,2,1,80,0,77
11.387499404262503,salida,2,1,1,80,0,78
11.40913307523872,llegada_a_cola,3,2,1,81,0,78
11.495529045997708,salida,2,1,1,81,0,79
11.540649955372407,salida,1,0,1,81,0,80
11.632839098845489,salida,0,0,0,81,0,81
11.795313194023924,llegada_inicio_servicio,1,0,1,82,0,81
11.830359806240592,salida,0,0,0,82,0,82
11.987485042873061,llegada_inicio_servicio,1,0,1,83,0,82
12.086291540124995,llegada_a_cola,2,1,1,84,0,82
12.240634779240887,salida,1,0,1,84,0,83
12.290437356629324,llegada_a_cola,2,1,1,85,0,83
12.357897359494045,llegada_a_cola,3,2,1,86,0,83
12.434679922976871,llegada_a_cola,4,3,1,87,0,83
12.513663244884214,llegada_a_cola,5,4,1,88,0,83
12.557831159221864,llegada_a_cola,6,5,1,89,0,83
12.564052743267894,llegada_a_cola,7,6,1,90,0,83
12.631829040923812,llegada_a_cola,8,7,1,91,0,83
12.667869458379432,salida,7,6,1,91,0,84
12.768575390337103,salida,6,5,1,91,0,85
12.9358716207798,salida,5,4,1,91,0,86
13.040324865711094,llegada_a_cola,6,5,1,92,0,86
13.118116930058568,salida,5,4,1,92,0,87
13.238434713409566,llegada_a_cola,6,5,1,93,0,87
13.278148053048254,llegada_a_cola,7,6,1,94,0,87
13.314122536702001,llegada_a_cola,8,7,1,95,0,87
13.323322755182803,salida,7,6,1,95,0,88
13.330003111994849,llegada_a_cola,8,7,1,96,0,88
13.345381442268431,salida,7,6,1,96,0,89
13.464708817757254,llegada_a_cola,8,7,1,97,0,89
13.478283169222982,llegada_a_cola,9,8,1,98,0,89
13.49459809761848,salida,8,7,1,98,0,90
13.564032428564028,llegada_a_cola,9,8,1,99,0,90
13.60671262007411,llegada_a_cola,10,9,1,100,0,90
13.620400674067918,llegada_a_cola,11,10,1,101,0,90
13.624847116623643,llegada_a_cola,12,11,1,102,0,90
13.694084823940647,llegada_a_cola,13,12,1,103,0,90
13.701803400751489,salida,12,11,1,103,0,91
13.853818057877964,salida,11,10,1,103,0,92
13.991739484513422,salida,10,9,1,103,0,93
13.99936594704037,salida,9,8,1,103,0,94
14.158961325303698,salida,8,7,1,103,0,95
14.20980828534523,salida,7,6,1,103,0,96
14.233365483023261,salida,6,5,1,103,0,97
14.272256185876664,salida,5,4,1,103,0,98
14.307579305132622,salida,4,3,1,103,0,99
14.309690463573974,llegada_a_cola,5,4,1,104,0,99
14.31435543416116,llegada_a_cola,6,5,1,105,0,99
14.316625921798806,llegada_a_cola,7,6,1,106,0,99
14.37202002988216,llegada_a_cola,8,7,1,107,0,99
14.397788973009037,salida,7,6,1,107,0,100
14.403733555787772,salida,6,5,1,107,0,101
14.502898337805357,llegada_a_cola,7,6,1,108,0,101
14.60819368263113,llegada_a_cola,8,7,1,109,0,101
14.723420860609247,salida,7,6,1,109,0,102
14.780867775083683,salida,6,5,1,109,0,103
14.994708473395841,salida,5,4,1,109,0,104
15.012199029955699,salida,4,3,1,109,0,105
15.03230077980282,llegada_a_cola,5,4,1,110,0,105
15.048320213176527,llegada_a_cola,6,5,1,111,0,105
15.05635436188582,llegada_a_cola,7,6,1,112,0,105
15.202196213044248,salida,6,5,1,112,0,106
15.202619415885563,llegada_a_cola,7,6,1,113,0,106
15.231420163372377,llegada_a_cola,8,7,1,114,0,106
15.328370305605834,salida,7,6,1,114,0,107
15.426208556075096,salida,6,5,1,114,0,108
15.713154321098267,salida,5,4,1,114,0,109
15.735442143633783,salida,4,3,1,114,0,110
15.754713087517795,salida,3,2,1,114,0,111
15.772691028235942,salida,2,1,1,114,0,112
15.847018896416039,llegada_a_cola,3,2,1,115,0,112
15.914193280911869,salida,2,1,1,115,0,113
15.974562195253725,salida,1,0,1,115,0,114
15.974763119871783,salida,0,0,0,115,0,115
16.008342094095564,llegada_inicio_servicio,1,0,1,116,0,115
16.01134571500837,salida,0,0,0,116,0,116
16.13861031388006,llegada_inicio_servicio,1,0,1,117,0,116
16.159055526945426,llegada_a_cola,2,1,1,118,0,116
16.192144309052043,llegada_a_cola,3,2,1,119,0,116
16.19647411411713,llegada_a_cola,4,3,1,120,0,116
16.1980731208914,llegada_a_cola,5,4,1,121,0,116
16.218320293806528,salida,4,3,1,121,0,117
16.261063909895157,llegada_a_cola,5,4,1,122,0,117
16.31615978348985,salida,4,3,1,122,0,118
16.423044427361024,llegada_a_cola,5,4,1,123,0,118
16.544155395463335,salida,4,3,1,123,0,119
16.630023261146057,salida,3,2,1,123,0,120
16.734062063717154,llegada_a_cola,4,3,1,124,0,120
16.776951992661825,salida,3,2,1,124,0,121
16.830861745012665,llegada_a_cola,4,3,1,125,0,121
16.836821567164115,llegada_a_cola,5,4,1,126,0,121
16.864336598585556,salida,4,3,1,126,0,122
16.895989559652406,salida,3,2,1,126,0,123
17.07827331588107,llegada_a_cola,4,3,1,127,0,123
17.14012819384429,llegada_a_cola,5,4,1,128,0,123
17.149035997471888,llegada_a_cola,6,5,1,129,0,123
17.228604979352056,salida,5,4,1,129,0,124
17.275493095617122,llegada_a_cola,6,5,1,130,0,124
17.279891588920794,llegada_a_cola,7,6,1,131,0,124
17.43547033235867,salida,6,5,1,131,0,125
17.5337244330362,salida,5,4,1,131,0,126
17.576817541510433,salida,4,3,1,131,0,127
17.619012620867203,llegada_a_cola,5,4,1,132,0,127
17.729660681755266,salida,4,3,1,132,0,128
17.73367601776168,salida,3,2,1,132,0,129
17.741095184140782,llegada_a_cola,4,3,1,133,0,129
17.78599859497276,salida,3,2,1,133,0,130
17.878558691816238,llegada_a_cola,4,3,1,134,0,130
17.89894482189492,llegada_a_cola,5,4,1,135,0,130
18.117752495293985,salida,4,3,1,135,0,131
18.119594245720904,llegada_a_cola,5,4,1,136,0,131
18.660198789398397,salida,4,3,1,136,0,132
18.833370282189346,llegada_a_cola,5,4,1,137,0,132
18.860032097591958,salida,4,3,1,137,0,133
18.937677241257926,llegada_a_cola,5,4,1,138,0,133
18.9918420431832,salida,4,3,1,138,0,134
18.996520173456638,llegada_a_cola,5,4,1,139,0,134
19.040745222443675,salida,4,3,1,139,0,135
19.077474421281146,llegada_a_cola,5,4,1,140,0,135
19.08625590350509,salida,4,3,1,140,0,136
19.141948105656656,salida,3,2,1,140,0,137
19.273274676960277,salida,2,1,1,140,0,138
19.274549772540944,llegada_a_cola,3,2,1,141,0,138
19.439237269391725,salida,2,1,1,141,0,139
19.458138474876744,llegada_a_cola,3,2,1,142,0,139
19.488275691186704,salida,2,1,1,142,0,140
19.503377969923978,salida,1,0,1,142,0,141
19.647133159902246,llegada_a_cola,2,1,1,143,0,141
19.72476714354234,salida,1,0,1,143,0,142
19.744927893463323,llegada_a_cola,2,1,1,144,0,142
19.787470575717254,llegada_a_cola,3,2,1,145,0,142
19.825084067282326,salida,2,1,1,145,0,143
19.92274779894792,salida,1,0,1,145,0,144
20.252456579472394,llegada_a_cola,2,1,1,146,0,144
20.254995423625576,llegada_a_cola,3,2,1,147,0,144
20.320250890706802,salida,2,1,1,147,0,145
20.331670043346854,salida,1,0,1,147,0,146
20.335904225839556,salida,0,0,0,147,0,147
20.355029000261187,llegada_inicio_servicio,1,0,1,148,0,147
20.532082146465314,llegada_a_cola,2,1,1,149,0,147
20.595123606963437,salida,1,0,1,149,0,148
20.71137300696867,salida,0,0,0,149,0,149
20.774082687601506,llegada_inicio_servicio,1,0,1,150,0,149
20.855458200316207,salida,0,0,0,150,0,150
21.147185889721918,llegada_inicio_servicio,1,0,1,151,0,150
21.158462534055065,salida,0,0,0,151,0,151
21.24423816406332,llegada_inicio_servicio,1,0,1,152,0,151
21.259964740621502,llegada_a_cola,2,1,1,153,0,151
21.268378729104075,salida,1,0,1,153,0,152
21.346303686968945,salida,0,0,0,153,0,153
21.8082646202752,llegada_inicio_servicio,1,0,1,154,0,153
21.899927497463782,salida,0,0,0,154,0,154
22.198253147738622,llegada_inicio_servicio,1,0,1,155,0,154
22.210361861418264,salida,0,0,0,155,0,155
22.37731027104771,llegada_inicio_servicio,1,0,1,156,0,155
22.422225796225042,llegada_a_cola,2,1,1,157,0,155
22.572019403376324,llegada_a_cola,3,2,1,158,0,155
22.634740967250146,salida,2,1,1,158,0,156
22.665110412018453,salida,1,0,1,158,0,157
22.70294675541629,salida,0,0,0,158,0,158
22.963206659194434,llegada_inicio_servicio,1,0,1,159,0,158
22.995270283005503,salida,0,0,0,159,0,159
23.014470824560515,llegada_inicio_servicio,1,0,1,160,0,159
23.025311103200153,llegada_a_cola,2,1,1,161,0,159
23.105521409343904,salida,1,0,1,161,0,160
23.242909597161933,llegada_a_cola,2,1,1,162,0,160
23.286285582689207,salida,1,0,1,162,0,161
23.33555081567024,salida,0,0,0,162,0,162
23.979395081724626,llegada_inicio_servicio,1,0,1,163,0,162
23.99697526971564,llegada_a_cola,2,1,1,164,0,162
24.018042483299766,salida,1,0,1,164,0,163
24.019367127407214,salida,0,0,0,164,0,164
24.414956351852958,llegada_inicio_servicio,1,0,1,165,0,164
24.438054985543072,salida,0,0,0,165,0,165
24.516647708307143,llegada_inicio_servicio,1,0,1,166,0,165
24.566564787117926,salida,0,0,0,166,0,166
24.73743725547942,llegada_inicio_servicio,1,0,1,167,0,166
24.88331654253239,salida,0,0,0,167,0,167
25.227021507722252,llegada_inicio_servicio,1,0,1,168,0,167
25.228653619868776,llegada_a_cola,2,1,1,169,0,167
25.27916227838536,llegada_a_cola,3,2,1,170,0,167
25.32124256573074,llegada_a_cola,4,3,1,171,0,167
25.32387482937302,salida,3,2,1,171,0,168
25.360175542062535,salida,2,1,1,171,0,169
25.360812638181102,salida,1,0,1,171,0,170
25.425534374791866,llegada_a_cola,2,1,1,172,0,170
25.435973628130217,salida,1,0,1,172,0,171
25.512726004681955,llegada_a_cola,2,1,1,173,0,171
25.53587570254747,llegada_a_cola,3,2,1,174,0,171
25.543160535775886,salida,2,1,1,174,0,172
25.658464927906333,salida,1,0,1,174,0,173
25.73972880397207,salida,0,0,0,174,0,174
25.90373959347112,llegada_inicio_servicio,1,0,1,175,0,174
25.94573098084032,salida,0,0,0,175,0,175
26.01396048097527,llegada_inicio_servicio,1,0,1,176,0,175
26.06395191833806,salida,0,0,0,176,0,176
26.133684965259693,llegada_inicio_servicio,1,0,1,177,0,176
26.140379246154144,salida,0,0,0,177,0,177
26.169397555049603,llegada_inicio_servicio,1,0,1,178,0,177
26.189245759857723,llegada_a_cola,2,1,1,179,0,177
26.198123695808107,salida,1,0,1,179,0,178
26.473616811110965,salida,0,0,0,179,0,179
26.639160397035987,llegada_inicio_servicio,1,0,1,180,0,179
26.839468410440826,llegada_a_cola,2,1,1,181,0,179
26.84992547501335,llegada_a_cola,3,2,1,182,0,179
26.965961887591412,salida,2,1,1,182,0,180
26.975583135187915,salida,1,0,1,182,0,181
27.03605543506355,salida,0,0,0,182,0,182
27.106567932070536,llegada_inicio_servicio,1,0,1,183,0,182
27.169594736742155,salida,0,0,0,183,0,183
27.261520898731984,llegada_inicio_servicio,1,0,1,184,0,183
27.27095344243766,salida,0,0,0,184,0,184
27.524183983320288,llegada_inicio_servicio,1,0,1,185,0,184
27.633169517850227,llegada_a_cola,2,1,1,186,0,184
27.816307551757212,salida,1,0,1,186,0,185
27.8238675277807,llegada_a_cola,2,1,1,187,0,185
27.861892156864258,salida,1,0,1,187,0,186
27.862633264293795,salida,0,0,0,187,0,187
27.90588902484974,llegada_inicio_servicio,1,0,1,188,0,187
27.93075870796698,salida,0,0,0,188,0,188
27.944490117447472,llegada_inicio_servicio,1,0,1,189,0,188
27.96631098189628,salida,0,0,0,189,0,189
28.24980888364706,llegada_inicio_servicio,1,0,1,190,0,189
28.34055555845969,salida,0,0,0,190,0,190
28.39613017878063,llegada_inicio_servicio,1,0,1,191,0,190
28.406381009578737,salida,0,0,0,191,0,191
28.532286200531235,llegada_inicio_servicio,1,0,1,192,0,191
28.585159568952538,salida,0,0,0,192,0,192
28.597595171101652,llegada_inicio_servicio,1,0,1,193,0,192
28.66801033714616,llegada_a_cola,2,1,1,194,0,192
28.672344293670875,llegada_a_cola,3,2,1,195,0,192
28.680521944871625,llegada_a_cola,4,3,1,196,0,192
28.711774575618886,salida,3,2,1,196,0,193
28.821608075329156,llegada_a_cola,4,3,1,197,0,193
28.898261107941156,salida,3,2,1,197,0,194
28.992725391201894,salida,2,1,1,197,0,195
29.028663071954245,llegada_a_cola,3,2,1,198,0,195
29.100978984738365,salida,2,1,1,198,0,196
29.106822938918118,salida,1,0,1,198,0,197
29.126168140377263,salida,0,0,0,198,0,198
29.207987455664338,llegada_inicio_servicio,1,0,1,199,0,198
29.25074602866543,salida,0,0,0,199,0,199
29.442979901279816,llegada_inicio_servicio,1,0,1,200,0,199
29.564264950441025,llegada_a_cola,2,1,1,201,0,199
29.591340478903124,salida,1,0,1,201,0,200
29.598057116217444,llegada_a_cola,2,1,1,202,0,200
29.80822555861463,salida,1,0,1,202,0,201
29.827863354809434,salida,0,0,0,202,0,202
29.905448807943372,llegada_inicio_servicio,1,0,1,203,0,202
29.987506133365635,salida,0,0,0,203,0,203
30.19585115639009,llegada_inicio_servicio,1,0,1,204,0,203
30.299523827061538,salida,0,0,0,204,0,204
30.365477364056844,llegada_inicio_servicio,1,0,1,205,0,204
30.39871897821294,llegada_a_cola,2,1,1,206,0,204
30.472464136216814,salida,1,0,1,206,0,205
30.5128831936218,salida,0,0,0,206,0,206
30.718994796074366,llegada_inicio_servicio,1,0,1,207,0,206
30.737696494496564,salida,0,0,0,207,0,207
31.022861710272316,llegada_inicio_servicio,1,0,1,208,0,207
31.06660213471185,salida,0,0,0,208,0,208
